"#Chr	"	"Pos	"	"Alt Count	"	"Ref Count	"	"Read Depth	"	"Ratio	"
II	6944300	6	9	15	0.5
II	6944556	1	7	8	0.5
II	6944917	1	6	7	0.5
II	6944997	3	5	8	0.5
II	6945975	3	4	7	0.5
II	6947851	1	9	10	0.5
II	6948020	1	7	8	0.5
II	6948027	1	7	8	0.5
II	6948035	1	8	9	0.5
II	6953233	1	8	9	0.5
II	6953266	1	8	9	0.5
II	6954918	2	7	9	0.5
II	6955029	1	10	11	0.5
II	6955467	1	7	8	0.5
II	6955664	1	8	9	0.5
II	6955992	1	10	11	0.5
II	6956474	1	7	8	0.5
II	6956477	1	6	7	0.5
II	6956480	1	6	7	0.5
II	6956621	1	8	9	0.5
II	6956811	1	6	7	0.5
II	6957774	2	5	7	0.5
II	6958170	1	7	8	0.5
II	6958272	1	9	10	0.5
II	6958510	5	2	7	0.5
II	6958528	1	7	8	0.5
II	6959336	2	8	10	0.5
II	6959456	1	8	9	0.5
II	6959893	1	6	7	0.5
II	6960363	1	7	8	0.5
II	6960498	4	4	8	0.5
II	6960558	3	6	9	0.5
II	6960680	5	8	13	0.5
II	6961328	2	5	7	0.5
II	6961922	1	7	8	0.5
II	6962570	2	5	7	0.5
II	6963100	1	6	7	0.5
II	6964225	7	2	9	0.5
II	6964333	1	6	7	0.5
II	6965960	1	6	7	0.5
II	6965964	1	7	8	0.5
II	6966236	1	7	8	0.5
II	6966258	1	8	9	0.5
II	6966993	1	6	7	0.5
II	6967047	1	6	7	0.5
II	6967327	1	9	10	0.5
II	6967907	3	7	10	0.5
II	6968279	1	8	9	0.5
II	6968298	1	9	10	0.5
II	6968428	1	9	10	0.5
II	6968871	1	9	10	0.5
II	6968979	1	7	8	0.5
II	6968987	1	6	7	0.5
II	6969320	1	7	8	0.5
II	6970422	1	8	9	0.5
II	6970484	1	8	9	0.5
II	6970582	2	7	9	0.5
II	6971030	1	6	7	0.5
II	6971335	1	8	9	0.5
II	6971487	7	1	8	0.5
II	6971692	1	8	9	0.5
II	6971797	1	6	7	0.5
II	6972165	1	6	7	0.5
II	6972372	5	4	9	0.5
II	6974245	1	8	9	0.5
II	6974821	1	7	8	0.5
II	6974938	1	7	8	0.5
II	6975467	1	6	7	0.5
II	6975469	1	6	7	0.5
II	6975474	1	6	7	0.5
II	6975818	1	6	7	0.5
II	6975879	2	9	11	0.5
II	6975887	2	8	10	0.5
II	6975897	2	8	10	0.5
II	6975900	2	8	10	0.5
II	6975923	3	9	12	0.5
II	6975957	4	9	13	0.5
II	6975972	5	9	14	0.5
II	6976006	6	8	14	0.5
II	6976034	2	9	11	0.5
II	6976064	4	6	10	0.5
II	6976088	4	8	12	0.5
II	6976553	1	6	7	0.5
II	6976598	1	7	8	0.5
II	6976717	3	5	8	0.5
II	6976812	3	14	17	0.5
II	6976822	4	14	18	0.5
II	6976918	6	8	14	0.5
II	6976950	4	9	13	0.5
II	6976957	4	9	13	0.5
II	6976967	4	8	12	0.5
II	6977071	1	7	8	0.5
II	6977972	1	8	9	0.5
II	6979626	1	8	9	0.5
II	6979708	1	7	8	0.5
II	6980633	1	6	7	0.5
II	6981326	2	7	9	0.5
II	6981762	4	6	10	0.5
II	6981953	2	7	9	0.5
II	6981974	1	7	8	0.5
II	6984414	3	7	10	0.5
II	6985375	1	6	7	0.5
II	6985440	2	9	11	0.5
II	6985468	3	12	15	0.5
II	6985479	4	9	13	0.5
II	6985517	3	5	8	0.5
II	6985559	1	9	10	0.5
II	6986764	1	9	10	0.5
II	6986874	1	6	7	0.5
II	6986876	1	6	7	0.5
II	6986953	1	6	7	0.5
II	6987300	1	7	8	0.5
II	6987339	1	6	7	0.5
II	6989795	6	4	10	0.5
II	6989909	1	7	8	0.5
II	6990915	1	6	7	0.5
II	6990968	1	8	9	0.5
II	6991934	2	14	16	0.5
II	6992415	1	7	8	0.5
II	6992612	1	7	8	0.5
II	6993406	1	7	8	0.5
II	6994645	4	4	8	0.5
II	6994940	1	9	10	0.5
II	6997983	1	6	7	0.5
II	6998969	1	6	7	0.5
II	7000479	2	9	11	0.5
II	7000937	1	6	7	0.5
II	7000960	1	8	9	0.5
II	7002192	1	6	7	0.5
II	7002528	1	6	7	0.5
II	7002686	1	8	9	0.5
II	7003834	1	6	7	0.5
II	7006072	1	7	8	0.5
II	7006171	1	8	9	0.5
II	7006308	1	6	7	0.5
II	7008906	1	9	10	0.5
II	7008945	1	7	8	0.5
II	7010461	1	6	7	0.5
II	7010893	1	6	7	0.5
II	7011196	1	6	7	0.5
II	7011200	1	6	7	0.5
II	7011495	1	9	10	0.5
II	7012161	1	6	7	0.5
II	7013413	1	7	8	0.5
II	7018972	1	7	8	0.5
II	7019447	2	5	7	0.5
II	7019923	3	4	7	0.5
II	7020380	1	7	8	0.5
II	7021360	2	5	7	0.5
II	7024188	1	6	7	0.5
II	7024197	1	6	7	0.5
II	7028399	1	7	8	0.5
II	7031598	4	4	8	0.5
II	7031683	1	7	8	0.5
II	7035357	1	7	8	0.5
II	7037205	1	7	8	0.5
II	7037207	1	7	8	0.5
II	7038165	3	6	9	0.5
II	7038253	1	9	10	0.5
II	7038348	1	7	8	0.5
II	7039257	1	6	7	0.5
II	7039747	1	6	7	0.5
II	7041398	1	10	11	0.5
II	7041451	1	7	8	0.5
II	7041599	1	6	7	0.5
II	7041700	1	6	7	0.5
II	7041994	1	9	10	0.5
II	7042332	1	6	7	0.5
II	7044656	1	8	9	0.5
II	7045013	1	6	7	0.5
II	7045295	1	7	8	0.5
II	7045311	1	7	8	0.5
II	7045940	4	6	10	0.5
II	7047332	9	6	15	0.5
II	7048025	1	6	7	0.5
II	7048547	1	8	9	0.5
II	7049332	7	8	15	0.5
II	7049498	4	11	15	0.5
II	7051059	1	6	7	0.5
II	7052171	1	7	8	0.5
II	7052173	1	7	8	0.5
II	7052175	1	6	7	0.5
II	7054461	2	6	8	0.5
II	7054772	2	5	7	0.5
II	7055982	1	9	10	0.5
II	7056094	3	4	7	0.5
II	7058331	1	7	8	0.5
II	7059213	1	6	7	0.5
II	7060383	1	6	7	0.5
II	7061007	4	5	9	0.5
II	7061465	1	10	11	0.5
II	7062204	1	6	7	0.5
II	7062765	1	7	8	0.5
II	7062983	1	6	7	0.5
II	7063794	1	8	9	0.5
II	7063830	1	7	8	0.5
II	7064435	1	7	8	0.5
II	7064684	1	6	7	0.5
II	7064883	1	6	7	0.5
II	7066720	3	6	9	0.5
II	7066830	1	6	7	0.5
II	7066999	1	7	8	0.5
II	7067671	1	6	7	0.5
II	7067789	1	6	7	0.5
II	7068143	1	6	7	0.5
II	7068146	2	5	7	0.5
II	7068153	1	6	7	0.5
II	7068575	1	6	7	0.5
II	7068599	1	7	8	0.5
II	7069699	8	2	10	0.5
II	7069855	1	6	7	0.5
II	7070159	4	3	7	0.5
II	7070487	6	8	14	0.5
II	7071955	1	8	9	0.5
II	7072370	1	7	8	0.5
II	7072934	1	7	8	0.5
II	7073619	5	5	10	0.5
II	7073647	6	5	11	0.5
II	7073869	1	8	9	0.5
II	7074083	1	10	11	0.5
II	7074808	1	9	10	0.5
II	7074874	1	6	7	0.5
II	7075025	1	6	7	0.5
II	7075993	5	9	14	0.5
II	7076459	1	8	9	0.5
II	7076876	3	9	12	0.5
II	7077293	4	9	13	0.5
II	7077455	1	8	9	0.5
II	7078367	1	8	9	0.5
II	7078524	7	4	11	0.5
II	7078602	1	7	8	0.5
II	7078607	1	6	7	0.5
II	7081777	2	5	7	0.5
II	7083072	1	8	9	0.5
II	7083390	3	8	11	0.5
II	7083841	3	7	10	0.5
II	7083846	3	7	10	0.5
II	7085535	5	5	10	0.5
II	7086144	1	7	8	0.5
II	7086713	1	7	8	0.5
II	7088320	1	7	8	0.5
II	7088416	1	7	8	0.5
II	7094091	1	6	7	0.5
II	7094106	1	6	7	0.5
II	7094108	1	6	7	0.5
II	7094110	1	6	7	0.5
II	7098215	1	6	7	0.5
II	7098218	1	6	7	0.5
II	7100137	1	6	7	0.5
II	7103616	1	6	7	0.5
II	7104419	1	9	10	0.5
II	7104751	1	7	8	0.5
II	7104862	1	9	10	0.5
II	7106746	2	7	9	0.5
II	7107298	6	2	8	0.5
II	7108608	1	6	7	0.5
II	7109496	1	8	9	0.5
II	7109701	1	6	7	0.5
II	7109703	1	6	7	0.5
II	7110052	1	7	8	0.5
II	7110055	1	7	8	0.5
II	7110059	1	6	7	0.5
II	7111184	1	7	8	0.5
II	7114052	1	7	8	0.5
II	7116447	1	6	7	0.5
II	7120207	1	7	8	0.5
II	7123027	1	8	9	0.5
II	7123862	13	16	29	0.5
II	7123878	10	14	24	0.5
II	7124206	1	8	9	0.5
II	7124250	1	8	9	0.5
II	7124786	3	6	9	0.5
II	7125116	1	9	10	0.5
II	7125154	1	6	7	0.5
II	7125250	1	6	7	0.5
II	7125371	1	9	10	0.5
II	7132178	2	5	7	0.5
II	7132200	4	3	7	0.5
II	7136568	1	6	7	0.5
II	7139313	1	6	7	0.5
II	7141742	1	10	11	0.5
II	7143008	3	9	12	0.5
II	7143081	3	5	8	0.5
II	7149570	1	9	10	0.5
II	7150743	1	6	7	0.5
II	7151279	1	6	7	0.5
II	7151281	1	6	7	0.5
II	7151525	1	6	7	0.5
II	7151752	2	6	8	0.5
II	7151782	1	6	7	0.5
II	7151785	1	7	8	0.5
II	7151822	1	8	9	0.5
II	7152513	1	8	9	0.5
II	7154027	3	4	7	0.5
II	7155896	1	7	8	0.5
II	7155989	6	3	9	0.5
II	7156001	8	3	11	0.5
II	7156558	1	6	7	0.5
II	7156567	1	6	7	0.5
II	7156569	1	6	7	0.5
II	7156655	3	4	7	0.5
II	7156866	1	7	8	0.5
II	7156936	1	9	10	0.5
II	7156943	4	5	9	0.5
II	7157537	1	9	10	0.5
II	7157639	1	7	8	0.5
II	7157706	1	6	7	0.5
II	7158461	1	6	7	0.5
II	7158563	1	8	9	0.5
II	7158598	3	6	9	0.5
II	7158600	2	7	9	0.5
II	7158602	4	4	8	0.5
II	7159357	1	6	7	0.5
II	7159923	1	7	8	0.5
II	7159948	1	7	8	0.5
II	7164223	5	5	10	0.5
II	7164553	1	6	7	0.5
II	7164809	2	6	8	0.5
II	7164813	1	7	8	0.5
II	7164961	1	6	7	0.5
II	7165625	3	9	12	0.5
II	7165904	1	7	8	0.5
II	7165907	1	6	7	0.5
II	7166261	1	6	7	0.5
II	7166759	1	6	7	0.5
II	7167028	6	8	14	0.5
II	7168354	1	8	9	0.5
II	7168465	1	8	9	0.5
II	7169982	1	8	9	0.5
II	7169985	1	9	10	0.5
II	7169987	1	8	9	0.5
II	7170328	1	8	9	0.5
II	7170789	1	6	7	0.5
II	7170840	1	8	9	0.5
II	7170872	1	9	10	0.5
II	7170912	1	8	9	0.5
II	7171207	4	3	7	0.5
II	7171745	2	11	13	0.5
II	7171922	1	8	9	0.5
II	7172050	4	3	7	0.5
II	7172995	1	6	7	0.5
II	7173054	1	6	7	0.5
II	7173065	1	6	7	0.5
II	7174035	1	6	7	0.5
II	7174071	1	8	9	0.5
II	7174427	6	5	11	0.5
II	7174887	1	6	7	0.5
II	7174901	1	6	7	0.5
II	7174902	1	6	7	0.5
II	7174906	1	6	7	0.5
II	7176128	1	6	7	0.5
II	7176320	1	9	10	0.5
II	7176813	1	6	7	0.5
II	7176815	1	6	7	0.5
II	7176820	1	6	7	0.5
II	7180214	1	7	8	0.5
II	7180216	1	8	9	0.5
II	7180954	4	4	8	0.5
II	7181087	2	7	9	0.5
II	7181382	2	6	8	0.5
II	7182426	3	5	8	0.5
II	7183001	1	7	8	0.5
II	7183028	1	8	9	0.5
II	7183080	1	8	9	0.5
II	7184022	5	14	19	0.5
II	7184986	2	7	9	0.5
II	7185194	1	9	10	0.5
II	7185344	1	7	8	0.5
II	7185346	1	8	9	0.5
II	7185350	1	8	9	0.5
II	7186909	1	6	7	0.5
II	7187004	1	6	7	0.5
II	7187358	1	6	7	0.5
II	7187598	1	7	8	0.5
II	7187647	1	6	7	0.5
II	7189386	2	7	9	0.5
II	7189655	1	8	9	0.5
II	7189702	1	9	10	0.5
II	7191679	1	6	7	0.5
II	7194796	1	6	7	0.5
II	7194941	5	4	9	0.5
II	7197418	1	6	7	0.5
II	7197483	2	7	9	0.5
II	7197975	3	6	9	0.5
II	7198465	2	6	8	0.5
II	7199044	1	8	9	0.5
II	7199176	6	5	11	0.5
II	7199772	1	7	8	0.5
II	7200069	4	5	9	0.5
II	7200074	1	8	9	0.5
II	7200528	6	7	13	0.5
II	7200699	1	7	8	0.5
II	7201531	8	2	10	0.5
II	7202159	1	6	7	0.5
II	7202162	1	6	7	0.5
II	7202785	3	4	7	0.5
II	7203911	1	7	8	0.5
II	7205652	1	6	7	0.5
II	7205735	1	7	8	0.5
II	7205751	1	6	7	0.5
II	7212595	1	9	10	0.5
II	7213781	5	7	12	0.5
II	7215320	1	6	7	0.5
II	7216563	1	9	10	0.5
II	7216623	3	4	7	0.5
II	7216679	1	9	10	0.5
II	7217075	4	14	18	0.5
II	7217618	1	7	8	0.5
II	7219332	1	7	8	0.5
II	7219877	1	6	7	0.5
II	7219880	1	6	7	0.5
II	7219884	1	6	7	0.5
II	7220036	1	8	9	0.5
II	7220041	1	7	8	0.5
II	7220625	5	7	12	0.5
II	7220909	1	9	10	0.5
II	7220912	1	9	10	0.5
II	7221146	1	7	8	0.5
II	7222504	1	6	7	0.5
II	7222539	1	7	8	0.5
II	7223736	1	6	7	0.5
II	7224674	2	5	7	0.5
II	7228011	1	10	11	0.5
II	7229004	4	5	9	0.5
II	7229008	4	5	9	0.5
II	7230442	2	9	11	0.5
II	7232088	1	8	9	0.5
II	7232129	5	2	7	0.5
II	7232509	1	7	8	0.5
II	7232687	1	7	8	0.5
II	7232964	5	2	7	0.5
II	7236735	1	8	9	0.5
II	7236739	1	8	9	0.5
II	7237186	1	6	7	0.5
II	7238061	1	7	8	0.5
II	7239219	1	7	8	0.5
II	7240034	2	10	12	0.5
II	7240165	1	8	9	0.5
II	7240486	1	10	11	0.5
II	7242683	3	5	8	0.5
II	7242909	1	7	8	0.5
II	7245114	1	7	8	0.5
II	7245218	1	7	8	0.5
II	7246671	1	6	7	0.5
II	7246856	1	6	7	0.5
II	7246984	2	7	9	0.5
II	7250792	1	7	8	0.5
II	7250937	2	5	7	0.5
II	7251335	1	9	10	0.5
II	7251533	1	8	9	0.5
II	7251849	1	7	8	0.5
II	7252813	3	10	13	0.5
II	7252851	2	7	9	0.5
II	7254067	3	6	9	0.5
II	7255561	1	8	9	0.5
II	7256241	1	7	8	0.5
II	7257847	1	7	8	0.5
II	7259378	1	6	7	0.5
II	7259954	3	7	10	0.5
II	7260319	5	4	9	0.5
II	7260898	1	6	7	0.5
II	7261150	5	10	15	0.5
II	7261283	1	8	9	0.5
II	7261349	1	7	8	0.5
II	7261432	4	5	9	0.5
II	7261813	1	6	7	0.5
II	7261819	1	6	7	0.5
II	7261916	1	6	7	0.5
II	7263515	1	9	10	0.5
II	7265151	1	6	7	0.5
II	7266462	1	7	8	0.5
II	7269121	1	6	7	0.5
II	7270282	3	4	7	0.5
II	7270501	5	5	10	0.5
II	7270605	1	6	7	0.5
II	7271017	2	6	8	0.5
II	7271025	2	6	8	0.5
II	7271932	5	8	13	0.5
II	7272707	6	8	14	0.5
II	7272969	1	6	7	0.5
II	7273005	1	7	8	0.5
II	7273616	2	8	10	0.5
II	7276566	2	5	7	0.5
II	7276579	1	8	9	0.5
II	7276593	1	8	9	0.5
II	7278898	1	6	7	0.5
II	7278900	1	6	7	0.5
II	7286718	4	4	8	0.5
II	7286725	4	5	9	0.5
II	7287713	1	6	7	0.5
II	7289041	1	6	7	0.5
II	7289353	1	6	7	0.5
II	7289619	2	6	8	0.5
II	7290318	1	8	9	0.5
II	7290319	4	5	9	0.5
II	7290501	1	6	7	0.5
II	7290544	1	8	9	0.5
II	7291624	1	7	8	0.5
II	7291635	1	7	8	0.5
II	7292298	2	7	9	0.5
II	7296342	3	8	11	0.5
II	7297917	1	7	8	0.5
II	7298266	1	7	8	0.5
II	7299869	1	7	8	0.5
II	7300097	1	7	8	0.5
II	7300378	1	6	7	0.5
II	7300503	1	7	8	0.5
II	7301331	1	6	7	0.5
II	7301389	2	7	9	0.5
II	7302473	1	6	7	0.5
II	7304648	1	6	7	0.5
II	7305680	1	6	7	0.5
II	7305688	1	6	7	0.5
II	7305706	1	7	8	0.5
II	7307469	1	6	7	0.5
II	7307520	1	7	8	0.5
II	7308461	1	7	8	0.5
II	7311875	1	8	9	0.5
II	7312418	1	8	9	0.5
II	7312423	1	8	9	0.5
II	7313862	4	3	7	0.5
II	7316658	2	12	14	0.5
II	7316840	1	6	7	0.5
II	7318002	1	6	7	0.5
II	7318478	1	6	7	0.5
II	7318912	4	4	8	0.5
II	7319153	4	6	10	0.5
II	7319612	13	12	25	0.5
II	7319832	5	2	7	0.5
II	7319842	1	7	8	0.5
II	7320115	1	8	9	0.5
II	7320118	1	9	10	0.5
II	7320626	1	8	9	0.5
II	7320628	1	8	9	0.5
II	7320633	1	8	9	0.5
II	7321066	2	7	9	0.5
II	7321850	1	7	8	0.5
II	7321863	1	6	7	0.5
II	7322073	2	6	8	0.5
II	7322198	1	7	8	0.5
II	7322548	1	6	7	0.5
II	7322743	2	5	7	0.5
II	7323087	4	9	13	0.5
II	7323463	1	7	8	0.5
II	7323981	1	6	7	0.5
II	7325168	1	6	7	0.5
II	7325566	5	4	9	0.5
II	7325877	1	8	9	0.5
II	7326243	1	7	8	0.5
II	7326352	3	4	7	0.5
II	7326453	3	5	8	0.5
II	7326530	2	6	8	0.5
II	7328280	4	7	11	0.5
II	7328597	1	6	7	0.5
II	7328810	6	11	17	0.5
II	7329887	4	3	7	0.5
II	7330169	2	6	8	0.5
II	7330325	1	10	11	0.5
II	7331451	1	7	8	0.5
II	7331736	1	6	7	0.5
II	7332781	1	6	7	0.5
II	7332812	1	6	7	0.5
II	7332889	2	6	8	0.5
II	7332937	2	7	9	0.5
II	7332989	1	7	8	0.5
II	7334180	1	6	7	0.5
II	7334473	1	8	9	0.5
II	7335215	1	6	7	0.5
II	7335288	4	8	12	0.5
II	7335393	1	8	9	0.5
II	7335964	1	7	8	0.5
II	7335970	1	6	7	0.5
II	7336005	3	4	7	0.5
II	7336293	1	7	8	0.5
II	7336461	1	6	7	0.5
II	7337528	3	6	9	0.5
II	7337902	1	6	7	0.5
II	7338883	1	6	7	0.5
II	7339117	1	7	8	0.5
II	7339200	6	5	11	0.5
II	7339380	1	7	8	0.5
II	7339421	2	5	7	0.5
II	7339940	1	7	8	0.5
II	7340065	1	7	8	0.5
II	7340078	1	7	8	0.5
II	7340081	1	7	8	0.5
II	7340113	5	4	9	0.5
II	7340124	6	4	10	0.5
II	7346384	2	6	8	0.5
II	7346389	1	7	8	0.5
II	7349796	1	6	7	0.5
II	7350704	1	9	10	0.5
II	7352153	1	6	7	0.5
II	7352208	1	6	7	0.5
II	7352425	1	8	9	0.5
II	7353403	6	5	11	0.5
II	7353974	1	8	9	0.5
II	7354097	1	7	8	0.5
II	7354136	1	8	9	0.5
II	7355126	1	6	7	0.5
II	7355139	1	7	8	0.5
II	7356671	1	10	11	0.5
II	7360698	1	7	8	0.5
II	7362710	1	6	7	0.5
II	7362714	1	6	7	0.5
II	7367472	1	6	7	0.5
II	7367480	2	9	11	0.5
II	7367520	4	12	16	0.5
II	7367574	4	12	16	0.5
II	7367587	3	11	14	0.5
II	7367824	6	6	12	0.5
II	7368163	1	9	10	0.5
II	7369276	1	6	7	0.5
II	7369707	1	8	9	0.5
II	7369738	1	6	7	0.5
II	7370027	1	7	8	0.5
II	7370111	1	6	7	0.5
II	7370725	1	6	7	0.5
II	7371231	7	10	17	0.5
II	7371292	9	8	17	0.5
II	7371513	1	8	9	0.5
II	7371536	1	10	11	0.5
II	7372794	1	7	8	0.5
II	7378407	2	7	9	0.5
II	7378416	2	10	12	0.5
II	7379450	1	7	8	0.5
II	7383364	1	7	8	0.5
II	7384809	1	6	7	0.5
II	7390504	3	4	7	0.5
II	7392569	1	8	9	0.5
II	7394168	1	7	8	0.5
II	7397135	1	8	9	0.5
II	7405874	1	7	8	0.5
II	7406575	1	6	7	0.5
II	7407113	1	7	8	0.5
II	7408051	2	10	12	0.5
II	7409049	1	8	9	0.5
II	7409789	2	6	8	0.5
II	7410268	3	4	7	0.5
II	7410582	1	8	9	0.5
II	7410754	1	6	7	0.5
II	7410870	1	7	8	0.5
II	7411000	1	7	8	0.5
II	7411042	4	4	8	0.5
II	7411361	5	4	9	0.5
II	7411827	1	9	10	0.5
II	7412713	1	6	7	0.5
II	7412764	1	7	8	0.5
II	7414078	1	8	9	0.5
II	7414103	1	8	9	0.5
II	7414117	1	6	7	0.5
II	7414442	1	7	8	0.5
II	7414672	1	9	10	0.5
II	7419905	1	6	7	0.5
II	7419977	1	7	8	0.5
II	7421971	1	6	7	0.5
II	7422465	1	6	7	0.5
II	7423400	1	6	7	0.5
II	7426855	1	9	10	0.5
II	7427259	1	6	7	0.5
II	7427263	1	6	7	0.5
II	7428256	1	7	8	0.5
II	7432771	1	7	8	0.5
II	7432795	1	8	9	0.5
II	7436248	1	7	8	0.5
II	7436486	1	8	9	0.5
II	7436488	1	8	9	0.5
II	7436592	1	6	7	0.5
II	7436620	1	6	7	0.5
II	7436623	1	6	7	0.5
II	7437638	3	5	8	0.5
II	7437649	1	8	9	0.5
II	7437960	7	1	8	0.5
II	7439692	1	7	8	0.5
II	7439830	1	6	7	0.5
II	7440988	1	7	8	0.5
II	7441002	1	7	8	0.5
II	7441010	1	7	8	0.5
II	7441014	1	7	8	0.5
II	7444078	7	9	16	0.5
II	7444275	1	6	7	0.5
II	7446956	8	23	31	0.5
II	7446965	10	22	32	0.5
II	7446968	12	20	32	0.5
II	7447473	10	13	23	0.5
II	7447991	2	6	8	0.5
II	7448015	3	11	14	0.5
II	7448786	2	5	7	0.5
II	7448790	2	5	7	0.5
II	7448827	1	9	10	0.5
II	7448960	1	8	9	0.5
II	7449005	1	8	9	0.5
II	7449106	2	6	8	0.5
II	7455865	1	7	8	0.5
II	7455880	1	8	9	0.5
II	7456748	1	6	7	0.5
II	7458961	1	7	8	0.5
II	7458974	1	6	7	0.5
II	7458978	1	6	7	0.5
II	7459691	1	7	8	0.5
II	7461509	1	6	7	0.5
II	7461513	1	6	7	0.5
II	7461518	3	4	7	0.5
II	7463195	1	6	7	0.5
II	7463522	1	7	8	0.5
II	7463527	2	6	8	0.5
II	7463726	1	6	7	0.5
II	7464141	1	7	8	0.5
II	7464170	1	6	7	0.5
II	7464301	1	7	8	0.5
II	7464380	5	3	8	0.5
II	7465078	1	9	10	0.5
II	7465273	1	6	7	0.5
II	7465298	1	7	8	0.5
II	7465553	1	7	8	0.5
II	7465560	1	6	7	0.5
II	7465719	1	8	9	0.5
II	7465853	3	5	8	0.5
II	7466316	1	9	10	0.5
II	7467624	1	6	7	0.5
II	7468205	1	8	9	0.5
II	7468211	1	8	9	0.5
II	7468213	1	9	10	0.5
II	7468265	1	6	7	0.5
II	7468617	1	7	8	0.5
II	7468874	1	7	8	0.5
II	7468879	1	7	8	0.5
II	7468881	1	7	8	0.5
II	7469072	1	8	9	0.5
II	7469075	1	8	9	0.5
II	7470509	2	5	7	0.5
II	7471251	3	14	17	0.5
II	7471737	1	9	10	0.5
II	7471915	7	11	18	0.5
II	7472440	1	8	9	0.5
II	7472900	1	10	11	0.5
II	7473389	1	7	8	0.5
II	7473735	5	3	8	0.5
II	7474048	2	5	7	0.5
II	7474213	1	7	8	0.5
II	7474250	1	6	7	0.5
II	7475605	1	6	7	0.5
II	7476708	1	6	7	0.5
II	7477292	1	7	8	0.5
II	7477315	1	6	7	0.5
II	7477317	1	6	7	0.5
II	7478202	4	5	9	0.5
II	7478299	7	8	15	0.5
II	7479229	6	8	14	0.5
II	7479723	1	6	7	0.5
II	7479767	2	5	7	0.5
II	7480156	2	7	9	0.5
II	7480378	1	8	9	0.5
II	7480714	1	6	7	0.5
II	7480844	5	2	7	0.5
II	7480893	1	10	11	0.5
II	7483156	1	6	7	0.5
II	7483506	1	9	10	0.5
II	7483834	1	6	7	0.5
II	7484151	1	6	7	0.5
II	7484468	8	4	12	0.5
II	7484943	2	7	9	0.5
II	7485460	1	6	7	0.5
II	7487495	1	8	9	0.5
II	7487508	1	6	7	0.5
II	7487599	1	7	8	0.5
II	7487602	1	8	9	0.5
II	7488276	1	7	8	0.5
II	7490339	4	7	11	0.5
II	7494453	1	7	8	0.5
II	7494457	1	7	8	0.5
II	7505943	1	6	7	0.5
II	7507183	1	6	7	0.5
II	7511457	1	6	7	0.5
II	7512242	1	10	11	0.5
II	7513475	1	7	8	0.5
II	7514293	1	10	11	0.5
II	7516376	1	7	8	0.5
II	7516402	1	9	10	0.5
II	7516409	1	9	10	0.5
II	7518247	1	8	9	0.5
II	7519622	1	8	9	0.5
II	7519740	1	6	7	0.5
II	7519926	1	6	7	0.5
II	7523120	1	6	7	0.5
II	7523122	1	6	7	0.5
II	7523752	1	6	7	0.5
II	7524017	1	8	9	0.5
II	7524329	1	9	10	0.5
II	7524420	1	8	9	0.5
II	7524438	1	9	10	0.5
II	7525644	3	4	7	0.5
II	7527040	1	7	8	0.5
II	7527219	1	7	8	0.5
II	7527266	1	7	8	0.5
II	7530879	1	7	8	0.5
II	7530916	1	7	8	0.5
II	7530931	1	7	8	0.5
II	7533295	1	6	7	0.5
II	7533863	1	7	8	0.5
II	7533965	1	8	9	0.5
II	7533993	1	7	8	0.5
II	7533996	1	7	8	0.5
II	7534729	1	7	8	0.5
II	7535968	1	6	7	0.5
II	7539058	1	6	7	0.5
II	7541583	2	8	10	0.5
II	7541935	1	7	8	0.5
II	7543862	1	7	8	0.5
II	7544140	1	8	9	0.5
II	7544472	1	7	8	0.5
II	7545026	2	9	11	0.5
II	7545878	1	9	10	0.5
II	7546225	1	8	9	0.5
II	7546235	1	9	10	0.5
II	7546245	1	10	11	0.5
II	7546328	8	5	13	0.5
II	7546643	1	9	10	0.5
II	7546693	3	5	8	0.5
II	7547049	4	4	8	0.5
II	7549504	1	6	7	0.5
II	7549899	1	6	7	0.5
II	7550402	1	6	7	0.5
II	7551804	1	6	7	0.5
II	7551831	1	7	8	0.5
II	7553400	1	8	9	0.5
II	7556213	1	6	7	0.5
II	7557840	1	6	7	0.5
II	7562897	2	5	7	0.5
II	7565555	1	8	9	0.5
II	7565572	1	6	7	0.5
II	7567715	4	3	7	0.5
II	7568640	1	9	10	0.5
II	7568652	2	9	11	0.5
II	7569199	1	8	9	0.5
II	7569389	1	9	10	0.5
II	7569587	5	7	12	0.5
II	7569943	5	8	13	0.5
II	7570051	2	5	7	0.5
II	7570948	2	5	7	0.5
II	7571195	1	6	7	0.5
II	7571228	1	6	7	0.5
II	7571264	1	8	9	0.5
II	7571719	1	7	8	0.5
II	7573293	1	7	8	0.5
II	7573299	1	7	8	0.5
II	7573306	1	7	8	0.5
II	7574369	1	7	8	0.5
II	7574386	1	6	7	0.5
II	7574400	1	6	7	0.5
II	7576924	1	6	7	0.5
II	7576929	1	8	9	0.5
II	7576982	1	6	7	0.5
II	7579657	1	7	8	0.5
II	7580348	1	8	9	0.5
II	7580427	1	7	8	0.5
II	7580864	3	4	7	0.5
II	7582281	1	6	7	0.5
II	7583906	1	6	7	0.5
II	7584109	1	9	10	0.5
II	7584119	1	9	10	0.5
II	7584380	1	8	9	0.5
II	7586610	1	7	8	0.5
II	7586873	1	9	10	0.5
II	7587454	1	8	9	0.5
II	7587694	1	8	9	0.5
II	7587699	1	9	10	0.5
II	7588916	1	6	7	0.5
II	7588961	2	12	14	0.5
II	7589542	1	8	9	0.5
II	7592579	1	8	9	0.5
